Inspection_ID,Magistrate_ID,Date,Time,City,Latitude,Longitude,Commodity_Checked,Violation_Found,Fine_Amount,Fine_Status
INS-1029759,MAG-326,2/8/2026,12:39:00,FAISALABAD,31.462753,73.063841,Tomato,No,0,N/A
INS-1029760,MAG-326,2/8/2026,13:01:00,FAISALABAD,31.44705,73.102131,Banana,No,0,N/A
INS-1029761,MAG-327,2/8/2026,9:00:00,FAISALABAD,31.410121,73.034284,Banana,No,0,N/A
INS-1029762,MAG-327,2/8/2026,9:17:00,FAISALABAD,31.452492,73.074197,Potato,No,0,N/A
INS-1029763,MAG-327,2/8/2026,9:56:00,FAISALABAD,31.386966,73.08493,Onion,No,0,N/A
INS-1029764,MAG-327,2/8/2026,10:19:00,FAISALABAD,31.461427,73.099317,Onion,No,0,N/A
INS-1029765,MAG-327,2/8/2026,10:57:00,FAISALABAD,31.384653,73.098672,Banana,No,0,N/A
INS-1029766,MAG-328,2/8/2026,8:55:00,FAISALABAD,31.460915,73.093176,Potato,No,0,N/A
INS-1029767,MAG-328,2/8/2026,9:40:00,FAISALABAD,31.425948,73.062315,Potato,No,0,N/A
INS-1029768,MAG-328,2/8/2026,10:17:00,FAISALABAD,31.380143,73.065283,Banana,No,0,N/A
INS-1029769,MAG-328,2/8/2026,11:02:00,FAISALABAD,31.420505,73.032794,Onion,No,0,N/A
INS-1029770,MAG-328,2/8/2026,11:22:00,FAISALABAD,31.402725,73.060555,Banana,Yes,20000,Paid
INS-1029771,MAG-328,2/8/2026,11:58:00,FAISALABAD,31.404877,73.107632,Onion,No,0,N/A
INS-1029772,MAG-328,2/8/2026,12:17:00,FAISALABAD,31.398651,73.112818,Tomato,No,0,N/A
INS-1029773,MAG-329,2/8/2026,10:38:00,FAISALABAD,31.37261,73.109065,Banana,No,0,N/A
INS-1029774,MAG-329,2/8/2026,11:05:00,FAISALABAD,31.447672,73.113868,Potato,No,0,N/A
INS-1029775,MAG-329,2/8/2026,11:20:00,FAISALABAD,31.448981,73.074958,Potato,No,0,N/A
INS-1029776,MAG-329,2/8/2026,11:51:00,FAISALABAD,31.453577,73.109777,Tomato,No,0,N/A
INS-1029777,MAG-329,2/8/2026,12:12:00,FAISALABAD,31.404706,73.088514,Banana,No,0,N/A
INS-1029778,MAG-329,2/8/2026,12:37:00,FAISALABAD,31.423659,73.114245,Banana,Yes,5000,Paid
INS-1029779,MAG-329,2/8/2026,13:08:00,FAISALABAD,31.424224,73.037609,Banana,No,0,N/A
INS-1029780,MAG-330,2/8/2026,11:06:00,FAISALABAD,31.447508,73.080368,Banana,No,0,N/A
INS-1029781,MAG-330,2/8/2026,11:36:00,FAISALABAD,31.391134,73.070562,Tomato,No,0,N/A
INS-1029782,MAG-330,2/8/2026,12:18:00,FAISALABAD,31.41224,73.09892,Banana,No,0,N/A
INS-1029783,MAG-330,2/8/2026,12:39:00,FAISALABAD,31.4517,73.076891,Potato,No,0,N/A
INS-1029784,MAG-330,2/8/2026,13:04:00,FAISALABAD,31.378346,73.095095,Tomato,No,0,N/A
INS-1029785,MAG-330,2/8/2026,13:37:00,FAISALABAD,31.400866,73.12422,Tomato,No,0,N/A
INS-1029786,MAG-330,2/8/2026,13:53:00,FAISALABAD,31.386239,73.081905,Potato,No,0,N/A
INS-1029787,MAG-330,2/8/2026,14:24:00,FAISALABAD,31.404676,73.101724,Potato,No,0,N/A
INS-1029788,MAG-331,2/8/2026,9:01:00,FAISALABAD,31.461655,73.094408,Banana,No,0,N/A
INS-1029789,MAG-331,2/8/2026,9:35:00,FAISALABAD,31.379996,73.090429,Tomato,No,0,N/A
INS-1029790,MAG-331,2/8/2026,10:10:00,FAISALABAD,31.403908,73.03525,Banana,Yes,5000,Paid
INS-1029791,MAG-331,2/8/2026,10:28:00,FAISALABAD,31.453576,73.103753,Banana,No,0,N/A
INS-1029792,MAG-331,2/8/2026,11:04:00,FAISALABAD,31.382079,73.12771,Onion,No,0,N/A
INS-1029793,MAG-331,2/8/2026,11:44:00,FAISALABAD,31.370353,73.081675,Potato,No,0,N/A
INS-1029794,MAG-331,2/8/2026,12:07:00,FAISALABAD,31.465697,73.090294,Tomato,No,0,N/A
INS-1029795,MAG-331,2/8/2026,12:30:00,FAISALABAD,31.44751,73.036119,Onion,No,0,N/A
INS-1029796,MAG-331,2/8/2026,13:03:00,FAISALABAD,31.452752,73.031126,Banana,Yes,20000,Paid
INS-1029797,MAG-331,2/8/2026,13:20:00,FAISALABAD,31.434439,73.077962,Banana,No,0,N/A
INS-1029798,MAG-331,2/8/2026,13:39:00,FAISALABAD,31.449101,73.124426,Potato,No,0,N/A
INS-1029799,MAG-331,2/8/2026,14:22:00,FAISALABAD,31.400551,73.038715,Banana,No,0,N/A
INS-1029800,MAG-331,2/8/2026,14:43:00,FAISALABAD,31.458074,73.062851,Tomato,No,0,N/A
INS-1029801,MAG-331,2/8/2026,15:28:00,FAISALABAD,31.46657,73.087106,Potato,No,0,N/A
INS-1029802,MAG-331,2/8/2026,15:52:00,FAISALABAD,31.449842,73.038748,Banana,No,0,N/A
INS-1029803,MAG-332,2/8/2026,10:48:00,FAISALABAD,31.445752,73.090566,Potato,No,0,N/A
INS-1029804,MAG-332,2/8/2026,11:14:00,FAISALABAD,31.393944,73.119668,Onion,Yes,10000,Paid
INS-1029805,MAG-332,2/8/2026,11:35:00,FAISALABAD,31.45183,73.036797,Banana,No,0,N/A
INS-1029806,MAG-332,2/8/2026,12:16:00,FAISALABAD,31.369176,73.110263,Tomato,No,0,N/A
INS-1029807,MAG-332,2/8/2026,12:59:00,FAISALABAD,31.431455,73.091237,Tomato,No,0,N/A
INS-1029808,MAG-332,2/8/2026,13:37:00,FAISALABAD,31.465424,73.031867,Potato,Yes,5000,Paid
INS-1029809,MAG-332,2/8/2026,14:08:00,FAISALABAD,31.418699,73.123412,Onion,No,0,N/A
INS-1029810,MAG-333,2/8/2026,9:53:00,FAISALABAD,31.426989,73.076131,Tomato,Yes,20000,Paid
INS-1029811,MAG-333,2/8/2026,10:08:00,FAISALABAD,31.420253,73.109521,Potato,No,0,N/A
INS-1029812,MAG-333,2/8/2026,10:27:00,FAISALABAD,31.419878,73.09243,Banana,No,0,N/A
INS-1029813,MAG-333,2/8/2026,11:04:00,FAISALABAD,31.450404,73.097225,Onion,No,0,N/A
INS-1029814,MAG-333,2/8/2026,11:40:00,FAISALABAD,31.370031,73.068498,Tomato,No,0,N/A
INS-1029815,MAG-333,2/8/2026,12:12:00,FAISALABAD,31.379854,73.077943,Tomato,Yes,2000,Paid
INS-1029816,MAG-333,2/8/2026,12:53:00,FAISALABAD,31.466534,73.072626,Potato,No,0,N/A
INS-1029817,MAG-333,2/8/2026,13:20:00,FAISALABAD,31.391593,73.068604,Banana,No,0,N/A
INS-1029818,MAG-333,2/8/2026,13:58:00,FAISALABAD,31.457347,73.108334,Onion,No,0,N/A
INS-1029819,MAG-333,2/8/2026,14:42:00,FAISALABAD,31.387712,73.077851,Potato,No,0,N/A
INS-1029820,MAG-333,2/8/2026,14:58:00,FAISALABAD,31.395416,73.11122,Tomato,No,0,N/A
INS-1029821,MAG-333,2/8/2026,15:29:00,FAISALABAD,31.388467,73.058307,Banana,No,0,N/A
INS-1029822,MAG-333,2/8/2026,16:06:00,FAISALABAD,31.428188,73.07256,Tomato,Yes,10000,Paid
INS-1029823,MAG-333,2/8/2026,16:28:00,FAISALABAD,31.450362,73.10144,Onion,No,0,N/A
INS-1029824,MAG-333,2/8/2026,16:54:00,FAISALABAD,31.413081,73.127071,Onion,No,0,N/A
INS-1029825,MAG-334,2/8/2026,9:32:00,FAISALABAD,31.423012,73.082021,Potato,Yes,20000,Unpaid
INS-1029826,MAG-334,2/8/2026,10:16:00,FAISALABAD,31.401922,73.036797,Onion,No,0,N/A
INS-1029827,MAG-334,2/8/2026,10:39:00,FAISALABAD,31.41183,73.060977,Tomato,No,0,N/A
INS-1029828,MAG-334,2/8/2026,11:05:00,FAISALABAD,31.395309,73.090994,Potato,No,0,N/A
INS-1029829,MAG-334,2/8/2026,11:23:00,FAISALABAD,31.430805,73.083078,Tomato,No,0,N/A
INS-1029830,MAG-334,2/8/2026,11:38:00,FAISALABAD,31.417266,73.067171,Potato,No,0,N/A
INS-1029831,MAG-334,2/8/2026,12:09:00,FAISALABAD,31.373033,73.07056,Banana,No,0,N/A
INS-1029832,MAG-334,2/8/2026,12:29:00,FAISALABAD,31.405239,73.06284,Potato,No,0,N/A
INS-1029833,MAG-334,2/8/2026,13:14:00,FAISALABAD,31.381339,73.127166,Tomato,No,0,N/A
INS-1029834,MAG-334,2/8/2026,13:37:00,FAISALABAD,31.431182,73.107586,Onion,No,0,N/A
INS-1029835,MAG-334,2/8/2026,14:06:00,FAISALABAD,31.429991,73.041518,Onion,No,0,N/A
INS-1029836,MAG-334,2/8/2026,14:33:00,FAISALABAD,31.402225,73.113739,Banana,No,0,N/A
INS-1029837,MAG-334,2/8/2026,14:53:00,FAISALABAD,31.457649,73.101051,Banana,No,0,N/A
INS-1029838,MAG-335,2/8/2026,10:11:00,FAISALABAD,31.373489,73.102961,Tomato,No,0,N/A
INS-1029839,MAG-335,2/8/2026,10:29:00,FAISALABAD,31.369941,73.092185,Tomato,Yes,5000,Paid
INS-1029840,MAG-335,2/8/2026,10:56:00,FAISALABAD,31.39668,73.03809,Onion,No,0,N/A
INS-1029841,MAG-335,2/8/2026,11:33:00,FAISALABAD,31.422597,73.038972,Potato,Yes,10000,Paid
INS-1029842,MAG-335,2/8/2026,11:50:00,FAISALABAD,31.392912,73.042558,Potato,No,0,N/A
INS-1029843,MAG-335,2/8/2026,12:28:00,FAISALABAD,31.453615,73.101498,Banana,No,0,N/A
INS-1029844,MAG-335,2/8/2026,13:08:00,FAISALABAD,31.384601,73.030457,Banana,No,0,N/A
INS-1029845,MAG-336,2/8/2026,9:44:00,FAISALABAD,31.465143,73.123562,Onion,Yes,5000,Unpaid
INS-1029846,MAG-336,2/8/2026,10:06:00,FAISALABAD,31.427749,73.095269,Potato,Yes,2000,Paid
INS-1029847,MAG-336,2/8/2026,10:23:00,FAISALABAD,31.468085,73.043583,Onion,No,0,N/A
INS-1029848,MAG-336,2/8/2026,10:42:00,FAISALABAD,31.420789,73.074919,Potato,No,0,N/A
INS-1029849,MAG-336,2/8/2026,11:23:00,FAISALABAD,31.454514,73.11766,Potato,Yes,2000,Paid
INS-1029850,MAG-336,2/8/2026,12:00:00,FAISALABAD,31.432979,73.073033,Potato,No,0,N/A
INS-1029851,MAG-336,2/8/2026,12:16:00,FAISALABAD,31.430083,73.126891,Onion,No,0,N/A
INS-1029852,MAG-337,2/8/2026,10:54:00,FAISALABAD,31.411055,73.096048,Onion,No,0,N/A
INS-1029853,MAG-337,2/8/2026,11:15:00,FAISALABAD,31.446912,73.036829,Potato,No,0,N/A
INS-1029854,MAG-337,2/8/2026,11:34:00,FAISALABAD,31.375244,73.09605,Tomato,No,0,N/A
INS-1029855,MAG-337,2/8/2026,12:00:00,FAISALABAD,31.372902,73.122847,Tomato,No,0,N/A
INS-1029856,MAG-337,2/8/2026,12:44:00,FAISALABAD,31.435629,73.088782,Tomato,No,0,N/A
INS-1029857,MAG-338,2/8/2026,8:25:00,FAISALABAD,31.446253,73.11665,Onion,No,0,N/A
INS-1029858,MAG-338,2/8/2026,8:40:00,FAISALABAD,31.437677,73.087692,Potato,No,0,N/A
INS-1029859,MAG-338,2/8/2026,9:11:00,FAISALABAD,31.466341,73.084763,Tomato,No,0,N/A
INS-1029860,MAG-338,2/8/2026,9:32:00,FAISALABAD,31.407807,73.074277,Onion,No,0,N/A
INS-1029861,MAG-338,2/8/2026,10:16:00,FAISALABAD,31.39548,73.061867,Potato,No,0,N/A
INS-1029862,MAG-338,2/8/2026,10:55:00,FAISALABAD,31.454426,73.116206,Banana,Yes,10000,Paid
INS-1029863,MAG-338,2/8/2026,11:25:00,FAISALABAD,31.373279,73.068434,Potato,No,0,N/A
INS-1029864,MAG-338,2/8/2026,11:57:00,FAISALABAD,31.387136,73.066249,Potato,No,0,N/A
INS-1029865,MAG-338,2/8/2026,12:41:00,FAISALABAD,31.370064,73.051227,Onion,No,0,N/A
INS-1029866,MAG-338,2/8/2026,12:58:00,FAISALABAD,31.466656,73.074009,Potato,No,0,N/A
INS-1029867,MAG-338,2/8/2026,13:21:00,FAISALABAD,31.370329,73.092701,Potato,No,0,N/A
INS-1029868,MAG-338,2/8/2026,13:59:00,FAISALABAD,31.404217,73.100203,Onion,No,0,N/A
INS-1029869,MAG-339,2/8/2026,9:17:00,FAISALABAD,31.388716,73.054638,Banana,No,0,N/A
INS-1029870,MAG-339,2/8/2026,9:46:00,FAISALABAD,31.453266,73.113784,Banana,No,0,N/A
INS-1029871,MAG-339,2/8/2026,10:23:00,FAISALABAD,31.369497,73.080756,Potato,Yes,20000,Unpaid
INS-1029872,MAG-339,2/8/2026,11:02:00,FAISALABAD,31.419864,73.057452,Potato,No,0,N/A
INS-1029873,MAG-339,2/8/2026,11:34:00,FAISALABAD,31.436743,73.05604,Potato,Yes,5000,Paid
INS-1029874,MAG-339,2/8/2026,12:09:00,FAISALABAD,31.383013,73.05647,Onion,No,0,N/A
INS-1029875,MAG-339,2/8/2026,12:49:00,FAISALABAD,31.438564,73.035837,Banana,No,0,N/A
INS-1029876,MAG-339,2/8/2026,13:10:00,FAISALABAD,31.468,73.044823,Onion,No,0,N/A
INS-1029877,MAG-339,2/8/2026,13:53:00,FAISALABAD,31.454924,73.036723,Potato,Yes,5000,Paid
INS-1029878,MAG-339,2/8/2026,14:26:00,FAISALABAD,31.457104,73.053945,Potato,No,0,N/A
INS-1029879,MAG-339,2/8/2026,14:46:00,FAISALABAD,31.39771,73.081962,Onion,No,0,N/A
INS-1029880,MAG-339,2/8/2026,15:18:00,FAISALABAD,31.409894,73.067557,Tomato,No,0,N/A
INS-1029881,MAG-339,2/8/2026,15:58:00,FAISALABAD,31.415396,73.08459,Onion,No,0,N/A
INS-1029882,MAG-400,2/8/2026,8:48:00,MULTAN,30.233062,71.424265,Onion,No,0,N/A
INS-1029883,MAG-400,2/8/2026,9:12:00,MULTAN,30.229155,71.42049,Potato,Yes,2000,Paid
INS-1029884,MAG-400,2/8/2026,9:30:00,MULTAN,30.235912,71.463248,Onion,No,0,N/A
INS-1029885,MAG-400,2/8/2026,9:48:00,MULTAN,30.239092,71.502722,Onion,No,0,N/A
INS-1029886,MAG-400,2/8/2026,10:33:00,MULTAN,30.208603,71.497831,Onion,No,0,N/A
INS-1029887,MAG-400,2/8/2026,11:06:00,MULTAN,30.177047,71.481244,Banana,No,0,N/A
INS-1029888,MAG-400,2/8/2026,11:21:00,MULTAN,30.186976,71.434316,Tomato,Yes,20000,Paid
INS-1029889,MAG-400,2/8/2026,11:58:00,MULTAN,30.22771,71.457487,Banana,No,0,N/A
INS-1029890,MAG-400,2/8/2026,12:42:00,MULTAN,30.186061,71.424676,Potato,Yes,20000,Paid
INS-1029891,MAG-400,2/8/2026,13:17:00,MULTAN,30.188319,71.43943,Banana,No,0,N/A
INS-1029892,MAG-400,2/8/2026,13:42:00,MULTAN,30.148304,71.457369,Tomato,No,0,N/A
INS-1029893,MAG-400,2/8/2026,14:17:00,MULTAN,30.167559,71.512578,Onion,No,0,N/A
INS-1029894,MAG-401,2/8/2026,9:56:00,MULTAN,30.219774,71.468578,Onion,No,0,N/A
INS-1029895,MAG-401,2/8/2026,10:33:00,MULTAN,30.189845,71.482482,Onion,Yes,5000,Unpaid
INS-1029896,MAG-401,2/8/2026,10:48:00,MULTAN,30.242917,71.476051,Tomato,No,0,N/A
INS-1029897,MAG-401,2/8/2026,11:13:00,MULTAN,30.18453,71.44836,Potato,No,0,N/A
INS-1029898,MAG-401,2/8/2026,11:57:00,MULTAN,30.159156,71.474792,Onion,No,0,N/A
INS-1029899,MAG-401,2/8/2026,12:21:00,MULTAN,30.205785,71.482379,Potato,No,0,N/A
INS-1029900,MAG-401,2/8/2026,12:37:00,MULTAN,30.156335,71.456175,Onion,No,0,N/A
INS-1029901,MAG-401,2/8/2026,13:09:00,MULTAN,30.159357,71.457019,Onion,No,0,N/A
INS-1029902,MAG-402,2/8/2026,11:33:00,MULTAN,30.173467,71.50669,Onion,No,0,N/A
INS-1029903,MAG-402,2/8/2026,12:08:00,MULTAN,30.159799,71.42253,Onion,No,0,N/A
INS-1029904,MAG-402,2/8/2026,12:46:00,MULTAN,30.223268,71.488384,Tomato,No,0,N/A
INS-1029905,MAG-402,2/8/2026,13:08:00,MULTAN,30.240918,71.425534,Tomato,No,0,N/A
INS-1029906,MAG-402,2/8/2026,13:35:00,MULTAN,30.237798,71.428801,Onion,No,0,N/A
INS-1029907,MAG-402,2/8/2026,14:03:00,MULTAN,30.218846,71.515434,Banana,Yes,10000,Unpaid
INS-1029908,MAG-402,2/8/2026,14:20:00,MULTAN,30.179504,71.455375,Onion,No,0,N/A
INS-1029909,MAG-402,2/8/2026,14:48:00,MULTAN,30.221916,71.496086,Potato,No,0,N/A
INS-1029910,MAG-402,2/8/2026,15:32:00,MULTAN,30.161556,71.506113,Banana,No,0,N/A
INS-1029911,MAG-402,2/8/2026,16:01:00,MULTAN,30.171812,71.437491,Banana,No,0,N/A
INS-1029912,MAG-403,2/8/2026,11:14:00,MULTAN,30.188777,71.491135,Onion,No,0,N/A
INS-1029913,MAG-403,2/8/2026,11:33:00,MULTAN,30.198305,71.447217,Tomato,Yes,5000,Paid
INS-1029914,MAG-403,2/8/2026,11:57:00,MULTAN,30.148186,71.485257,Banana,No,0,N/A
INS-1029915,MAG-403,2/8/2026,12:37:00,MULTAN,30.184347,71.424865,Banana,No,0,N/A
INS-1029916,MAG-403,2/8/2026,13:18:00,MULTAN,30.183605,71.450161,Onion,No,0,N/A
INS-1029917,MAG-403,2/8/2026,13:55:00,MULTAN,30.158874,71.505507,Tomato,No,0,N/A
INS-1029918,MAG-403,2/8/2026,14:14:00,MULTAN,30.24284,71.421937,Banana,No,0,N/A
INS-1029919,MAG-404,2/8/2026,9:49:00,MULTAN,30.185695,71.45701,Onion,No,0,N/A
INS-1029920,MAG-404,2/8/2026,10:29:00,MULTAN,30.219591,71.427831,Potato,No,0,N/A
INS-1029921,MAG-404,2/8/2026,10:46:00,MULTAN,30.212846,71.487457,Tomato,No,0,N/A
INS-1029922,MAG-404,2/8/2026,11:15:00,MULTAN,30.183824,71.434266,Banana,No,0,N/A
INS-1029923,MAG-404,2/8/2026,11:53:00,MULTAN,30.243591,71.464434,Tomato,No,0,N/A
INS-1029924,MAG-404,2/8/2026,12:20:00,MULTAN,30.153353,71.484555,Potato,No,0,N/A
INS-1029925,MAG-404,2/8/2026,13:03:00,MULTAN,30.169043,71.49148,Onion,No,0,N/A
INS-1029926,MAG-404,2/8/2026,13:31:00,MULTAN,30.164474,71.455913,Banana,No,0,N/A
INS-1029927,MAG-404,2/8/2026,13:52:00,MULTAN,30.166583,71.463543,Onion,No,0,N/A
INS-1029928,MAG-404,2/8/2026,14:25:00,MULTAN,30.168307,71.502007,Onion,No,0,N/A
INS-1029929,MAG-404,2/8/2026,15:03:00,MULTAN,30.234489,71.483086,Tomato,No,0,N/A
INS-1029930,MAG-404,2/8/2026,15:33:00,MULTAN,30.243288,71.474332,Onion,No,0,N/A
INS-1029931,MAG-404,2/8/2026,15:53:00,MULTAN,30.213957,71.47722,Onion,No,0,N/A
INS-1029932,MAG-404,2/8/2026,16:28:00,MULTAN,30.16555,71.514462,Onion,No,0,N/A
INS-1029933,MAG-404,2/8/2026,16:59:00,MULTAN,30.171543,71.483982,Onion,No,0,N/A
INS-1029934,MAG-405,2/8/2026,10:32:00,MULTAN,30.155356,71.501936,Tomato,No,0,N/A
INS-1029935,MAG-405,2/8/2026,10:50:00,MULTAN,30.157506,71.511202,Onion,No,0,N/A
INS-1029936,MAG-405,2/8/2026,11:05:00,MULTAN,30.210975,71.514044,Tomato,No,0,N/A
INS-1029937,MAG-405,2/8/2026,11:24:00,MULTAN,30.160876,71.442498,Onion,Yes,10000,Paid
INS-1029938,MAG-405,2/8/2026,11:58:00,MULTAN,30.202233,71.498508,Banana,No,0,N/A
INS-1029939,MAG-405,2/8/2026,12:34:00,MULTAN,30.185931,71.432953,Banana,Yes,10000,Paid
INS-1029940,MAG-405,2/8/2026,13:11:00,MULTAN,30.181319,71.476954,Tomato,No,0,N/A
INS-1029941,MAG-405,2/8/2026,13:52:00,MULTAN,30.177197,71.502161,Onion,No,0,N/A
INS-1029942,MAG-405,2/8/2026,14:36:00,MULTAN,30.227138,71.441501,Banana,No,0,N/A
INS-1029943,MAG-405,2/8/2026,15:15:00,MULTAN,30.223486,71.44618,Potato,No,0,N/A
INS-1029944,MAG-405,2/8/2026,15:59:00,MULTAN,30.227353,71.427431,Banana,No,0,N/A
INS-1029945,MAG-405,2/8/2026,16:15:00,MULTAN,30.196164,71.457621,Banana,No,0,N/A
INS-1029946,MAG-405,2/8/2026,16:49:00,MULTAN,30.189868,71.454121,Tomato,No,0,N/A
INS-1029947,MAG-405,2/8/2026,17:23:00,MULTAN,30.247307,71.489861,Tomato,No,0,N/A
INS-1029948,MAG-405,2/8/2026,18:03:00,MULTAN,30.21744,71.507447,Potato,No,0,N/A
INS-1029949,MAG-406,2/8/2026,8:25:00,MULTAN,30.157668,71.420394,Potato,No,0,N/A
INS-1029950,MAG-406,2/8/2026,9:07:00,MULTAN,30.186217,71.455562,Tomato,No,0,N/A
INS-1029951,MAG-406,2/8/2026,9:46:00,MULTAN,30.198933,71.435042,Onion,No,0,N/A
INS-1029952,MAG-406,2/8/2026,10:20:00,MULTAN,30.173972,71.44338,Onion,No,0,N/A
INS-1029953,MAG-406,2/8/2026,10:48:00,MULTAN,30.172205,71.467671,Potato,No,0,N/A
INS-1029954,MAG-406,2/8/2026,11:09:00,MULTAN,30.245603,71.461344,Onion,No,0,N/A
INS-1029955,MAG-406,2/8/2026,11:51:00,MULTAN,30.153745,71.441193,Tomato,No,0,N/A
INS-1029956,MAG-406,2/8/2026,12:06:00,MULTAN,30.219812,71.461563,Banana,No,0,N/A
INS-1029957,MAG-406,2/8/2026,12:33:00,MULTAN,30.199487,71.422321,Onion,No,0,N/A
INS-1029958,MAG-406,2/8/2026,13:00:00,MULTAN,30.21242,71.497863,Tomato,No,0,N/A
INS-1029959,MAG-406,2/8/2026,13:16:00,MULTAN,30.213554,71.420987,Banana,No,0,N/A
INS-1029960,MAG-407,2/8/2026,9:34:00,MULTAN,30.16448,71.453249,Tomato,No,0,N/A
INS-1029961,MAG-407,2/8/2026,10:04:00,MULTAN,30.200617,71.485522,Banana,No,0,N/A
INS-1029962,MAG-407,2/8/2026,10:28:00,MULTAN,30.192105,71.480203,Tomato,No,0,N/A
INS-1029963,MAG-407,2/8/2026,10:53:00,MULTAN,30.236286,71.504326,Onion,No,0,N/A
INS-1029964,MAG-407,2/8/2026,11:15:00,MULTAN,30.209862,71.46549,Tomato,Yes,5000,Paid
INS-1029965,MAG-407,2/8/2026,12:00:00,MULTAN,30.199692,71.483761,Potato,No,0,N/A
INS-1029966,MAG-407,2/8/2026,12:23:00,MULTAN,30.175867,71.456187,Potato,No,0,N/A
INS-1029967,MAG-407,2/8/2026,12:39:00,MULTAN,30.169436,71.477024,Potato,Yes,5000,Paid
INS-1029968,MAG-407,2/8/2026,13:20:00,MULTAN,30.199805,71.516287,Tomato,No,0,N/A
INS-1029969,MAG-407,2/8/2026,13:36:00,MULTAN,30.169937,71.51409,Tomato,No,0,N/A
INS-1029970,MAG-408,2/8/2026,8:52:00,MULTAN,30.169603,71.490869,Potato,Yes,2000,Paid
INS-1029971,MAG-408,2/8/2026,9:34:00,MULTAN,30.157958,71.495232,Tomato,Yes,5000,Paid
INS-1029972,MAG-408,2/8/2026,10:16:00,MULTAN,30.238517,71.466403,Banana,Yes,2000,Paid
INS-1029973,MAG-408,2/8/2026,10:36:00,MULTAN,30.177105,71.483219,Onion,No,0,N/A
INS-1029974,MAG-408,2/8/2026,11:20:00,MULTAN,30.2203,71.477805,Onion,No,0,N/A
INS-1029975,MAG-408,2/8/2026,11:46:00,MULTAN,30.223906,71.501215,Potato,Yes,2000,Paid
INS-1029976,MAG-409,2/8/2026,10:17:00,MULTAN,30.243811,71.422092,Potato,No,0,N/A
INS-1029977,MAG-409,2/8/2026,11:02:00,MULTAN,30.226732,71.432466,Banana,No,0,N/A
INS-1029978,MAG-409,2/8/2026,11:19:00,MULTAN,30.243223,71.425667,Banana,No,0,N/A
INS-1029979,MAG-409,2/8/2026,11:50:00,MULTAN,30.159451,71.43777,Tomato,Yes,10000,Paid
INS-1029980,MAG-409,2/8/2026,12:31:00,MULTAN,30.180278,71.464841,Onion,No,0,N/A
INS-1029981,MAG-409,2/8/2026,13:16:00,MULTAN,30.1697,71.431305,Tomato,No,0,N/A
INS-1029982,MAG-409,2/8/2026,13:51:00,MULTAN,30.246652,71.459876,Tomato,No,0,N/A
INS-1029983,MAG-409,2/8/2026,14:34:00,MULTAN,30.152413,71.447986,Potato,No,0,N/A
INS-1029984,MAG-409,2/8/2026,15:12:00,MULTAN,30.227381,71.44125,Banana,No,0,N/A
INS-1029985,MAG-409,2/8/2026,15:45:00,MULTAN,30.155046,71.499043,Banana,No,0,N/A
INS-1029986,MAG-409,2/8/2026,16:10:00,MULTAN,30.180717,71.448019,Potato,No,0,N/A
INS-1029987,MAG-409,2/8/2026,16:35:00,MULTAN,30.157116,71.424108,Banana,No,0,N/A
INS-1029988,MAG-409,2/8/2026,17:15:00,MULTAN,30.227882,71.449482,Tomato,No,0,N/A
INS-1029989,MAG-409,2/8/2026,17:32:00,MULTAN,30.230733,71.466902,Banana,No,0,N/A
INS-1029990,MAG-409,2/8/2026,18:17:00,MULTAN,30.154706,71.437134,Potato,No,0,N/A
INS-1029991,MAG-410,2/8/2026,8:47:00,MULTAN,30.196897,71.446447,Banana,No,0,N/A
INS-1029992,MAG-410,2/8/2026,8:48:00,MULTAN,30.183398,71.431186,Banana,No,0,N/A
INS-1029993,MAG-410,2/8/2026,8:51:00,MULTAN,30.210954,71.493743,Tomato,No,0,N/A
INS-1029994,MAG-410,2/8/2026,8:54:00,MULTAN,30.215842,71.483569,Potato,No,0,N/A
INS-1029995,MAG-410,2/8/2026,8:55:00,MULTAN,30.24069,71.452383,Tomato,Yes,2000,Paid
INS-1029996,MAG-410,2/8/2026,8:58:00,MULTAN,30.173541,71.435324,Potato,No,0,N/A
INS-1029997,MAG-410,2/8/2026,9:00:00,MULTAN,30.234759,71.505868,Tomato,No,0,N/A
INS-1029998,MAG-410,2/8/2026,9:02:00,MULTAN,30.186656,71.436703,Banana,Yes,20000,Paid
INS-1029999,MAG-410,2/8/2026,9:03:00,MULTAN,30.245568,71.4805,Tomato,No,0,N/A
INS-1030000,MAG-410,2/8/2026,9:05:00,MULTAN,30.242251,71.517522,Banana,No,0,N/A
INS-1030001,MAG-410,2/8/2026,9:08:00,MULTAN,30.204348,71.439019,Banana,No,0,N/A
INS-1030002,MAG-410,2/8/2026,9:09:00,MULTAN,30.195295,71.515013,Potato,No,0,N/A
INS-1030003,MAG-410,2/8/2026,9:12:00,MULTAN,30.206297,71.473956,Tomato,No,0,N/A
INS-1030004,MAG-410,2/8/2026,9:14:00,MULTAN,30.152306,71.46383,Potato,Yes,2000,Unpaid
INS-1030005,MAG-410,2/8/2026,9:15:00,MULTAN,30.187217,71.446486,Potato,No,0,N/A
INS-1030006,MAG-410,2/8/2026,9:16:00,MULTAN,30.192723,71.486995,Onion,No,0,N/A
INS-1030007,MAG-410,2/8/2026,9:18:00,MULTAN,30.177663,71.426804,Potato,No,0,N/A
INS-1030008,MAG-410,2/8/2026,9:19:00,MULTAN,30.187396,71.441612,Banana,No,0,N/A
